Timestamp,GSR
1140552.42919922,34810
1140560.24169922,34812
1140568.05419922,34810
1140575.86669922,34812
1140583.67919922,34810
1140591.49169922,34813
1140599.30419922,34811
1140607.11669922,34812
1140614.92919922,34811
1140622.74169922,34813
1140630.55419922,34811
1140638.36669922,34813
1140646.17919922,34812
1140653.99169922,34813
1140661.80419922,34813
1140669.61669922,34814
1140677.42919922,34813
1140685.24169922,34813
1140693.05419922,34813
1140700.86669922,34815
1140708.67919922,34814
1140716.49169922,34814
1140724.30419922,34818
1140732.11669922,34816
1140739.92919922,34816
1140747.74169922,34817
1140755.55419922,34815
1140763.36669922,34817
1140771.17919922,34816
1140778.99169922,34818
1140786.80419922,34816
1140794.61669922,34817
1140802.42919922,34816
1140810.24169922,34817
1140818.05419922,34820
1140825.86669922,34818
1140833.67919922,34817
1140841.49169922,34820
1140849.30419922,34818
1140857.11669922,34819
1140864.92919922,34817
1140872.74169922,34816
1140880.55419922,34818
1140888.36669922,34819
1140896.17919922,34818
1140903.99169922,34819
1140911.80419922,34819
1140919.61669922,34820
1140927.42919922,34818
1140935.24169922,34818
1140943.05419922,34819
1140950.86669922,34820
1140958.67919922,34819
1140966.49169922,34819
1140974.30419922,34819
1140982.11669922,34820
1140989.92919922,34820
1140997.74169922,34820
1141005.55419922,34823
1141013.36669922,34821
1141021.17919922,34820
1141028.99169922,34821
1141036.80419922,34820
1141044.61669922,34821
1141052.42919922,34821
1141060.24169922,34823
1141068.05419922,34820
1141075.86669922,34822
1141083.67919922,34821
1141091.49169922,34821
1141099.30419922,34824
1141107.11669922,34822
1141114.92919922,34822
1141122.74169922,34822
1141130.55419922,34821
1141138.36669922,34823
1141146.17919922,34823
1141153.99169922,34823
1141161.80419922,34821
1141169.61669922,34823
1141177.42919922,34823
1141185.24169922,34823
1141193.05419922,34822
1141200.86669922,34823
1141208.67919922,34823
1141216.49169922,34823
1141224.30419922,34821
1141232.11669922,34823
1141239.92919922,34823
1141247.74169922,34822
1141255.55419922,34823
1141263.36669922,34825
1141271.17919922,34823
1141278.99169922,34823
1141286.80419922,34826
1141294.61669922,34824
1141302.42919922,34823
1141310.24169922,34824
1141318.05419922,34823
1141325.86669922,34825
1141333.67919922,34822
1141341.49169922,34824
1141349.30419922,34824
1141357.11669922,34825
1141364.92919922,34823
1141372.74169922,34825
1141380.55419922,34827
1141388.36669922,34825
1141396.17919922,34823
1141403.99169922,34825
1141411.80419922,34825
1141419.61669922,34826
1141427.42919922,34823
1141435.24169922,34825
1141443.05419922,34825
1141450.86669922,34826
1141458.67919922,34823
1141466.49169922,34826
1141474.30419922,34825
1141482.11669922,34826
1141489.92919922,34823
1141497.74169922,34826
1141505.55419922,34825
1141513.36669922,34826
1141521.17919922,34823
1141528.99169922,34826
1141536.80419922,34823
1141544.61669922,34827
1141552.42919922,34823
1141560.24169922,34826
1141568.05419922,34825
1141575.86669922,34827
1141583.67919922,34823
1141591.49169922,34826
1141599.30419922,34826
1141607.11669922,34827
1141614.92919922,34824
1141622.74169922,34826
1141630.55419922,34823
1141638.36669922,34827
1141646.17919922,34824
1141653.99169922,34827
1141661.80419922,34823
1141669.61669922,34827
1141677.42919922,34824
1141685.24169922,34826
1141693.05419922,34826
1141700.86669922,34827
1141708.67919922,34825
1141716.49169922,34827
1141724.30419922,34823
1141732.11669922,34827
1141739.92919922,34824
1141747.74169922,34826
1141755.55419922,34826
1141763.36669922,34828
1141771.17919922,34826
1141778.99169922,34826
1141786.80419922,34826
1141794.61669922,34827
1141802.42919922,34827
1141810.24169922,34827
1141818.05419922,34827
1141825.86669922,34828
1141833.67919922,34829
1141841.49169922,34827
1141849.30419922,34826
1141857.11669922,34827
1141864.92919922,34827
1141872.74169922,34827
1141880.55419922,34824
1141888.36669922,34827
1141896.17919922,34827
1141903.99169922,34828
1141911.80419922,34826
1141919.61669922,34828
1141927.42919922,34827
1141935.24169922,34827
1141943.05419922,34826
1141950.86669922,34828
1141958.67919922,34828
1141966.49169922,34826
1141974.30419922,34824
1141982.11669922,34828
1141989.92919922,34828
1141997.74169922,34827
1142005.55419922,34826
1142013.36669922,34828
1142021.17919922,34828
1142028.99169922,34827
1142036.80419922,34826
1142044.61669922,34827
1142052.42919922,34828
1142060.24169922,34827
1142068.05419922,34826
1142075.86669922,34828
1142083.67919922,34828
1142091.49169922,34827
1142099.30419922,34827
1142107.11669922,34829
1142114.92919922,34828
1142122.74169922,34828
1142130.55419922,34828
1142138.36669922,34829
1142146.17919922,34828
1142153.99169922,34828
1142161.80419922,34826
1142169.61669922,34829
1142177.42919922,34827
1142185.24169922,34827
1142193.05419922,34827
1142200.86669922,34827
1142208.67919922,34827
1142216.49169922,34828
1142224.30419922,34828
1142232.11669922,34827
1142239.92919922,34827
1142247.74169922,34825
1142255.55419922,34828
1142263.36669922,34827
1142271.17919922,34827
1142278.99169922,34827
1142286.80419922,34827
1142294.61669922,34828
1142302.42919922,34827
1142310.24169922,34827
1142318.05419922,34827
1142325.86669922,34827
1142333.67919922,34826
1142341.49169922,34826
1142349.30419922,34827
1142357.11669922,34828
1142364.92919922,34826
1142372.74169922,34825
1142380.55419922,34826
1142388.36669922,34828
1142396.17919922,34825
1142403.99169922,34827
1142411.80419922,34830
1142419.61669922,34828
1142427.42919922,34824
1142435.24169922,34827
1142443.05419922,34827
1142450.86669922,34829
1142458.67919922,34825
1142466.49169922,34827
1142474.30419922,34828
1142482.11669922,34827
1142489.92919922,34824
1142497.74169922,34826
1142505.55419922,34825
1142513.36669922,34829
1142521.17919922,34824
1142528.99169922,34827
1142536.80419922,34825
1142544.61669922,34829
1142552.42919922,34826
1142560.24169922,34827
1142568.05419922,34825
1142575.86669922,34829
1142583.67919922,34826
1142591.49169922,34825
1142599.30419922,34826
1142607.11669922,34829
1142614.92919922,34826
1142622.74169922,34822
1142630.55419922,34827
1142638.36669922,34827
1142646.17919922,34826
1142653.99169922,34822
1142661.80419922,34824
1142669.61669922,34825
1142677.42919922,34826
1142685.24169922,34824
1142693.05419922,34824
1142700.86669922,34827
1142708.67919922,34826
1142716.49169922,34824
1142724.30419922,34826
1142732.11669922,34825
1142739.92919922,34825
1142747.74169922,34822
1142755.55419922,34826
1142763.36669922,34825
1142771.17919922,34825
1142778.99169922,34821
1142786.80419922,34825
1142794.61669922,34825
1142802.42919922,34825
1142810.24169922,34823
1142818.05419922,34823
1142825.86669922,34823
1142833.67919922,34824
1142841.49169922,34823
1142849.30419922,34822
1142857.11669922,34823
1142864.92919922,34824
1142872.74169922,34823
1142880.55419922,34822
1142888.36669922,34823
1142896.17919922,34824
1142903.99169922,34823
1142911.80419922,34822
1142919.61669922,34822
1142927.42919922,34823
1142935.24169922,34822
1142943.05419922,34821
1142950.86669922,34822
1142958.67919922,34823
1142966.49169922,34822
1142974.30419922,34823
1142982.11669922,34821
1142989.92919922,34823
1142997.74169922,34822
1143005.55419922,34824
1143013.36669922,34822
1143021.17919922,34822
1143028.99169922,34822
1143036.80419922,34823
1143044.61669922,34820
1143052.42919922,34823
1143060.24169922,34821
1143068.05419922,34820
1143075.86669922,34820
1143083.67919922,34822
1143091.49169922,34820
1143099.30419922,34820
1143107.11669922,34819
1143114.92919922,34821
1143122.74169922,34820
1143130.55419922,34822
1143138.36669922,34819
1143146.17919922,34816
1143153.99169922,34820
1143161.80419922,34819
1143169.61669922,34819
1143177.42919922,34816
1143185.24169922,34820
1143193.05419922,34819
1143200.86669922,34820
1143208.67919922,34819
1143216.49169922,34819
1143224.30419922,34818
1143232.11669922,34817
1143239.92919922,34820
1143247.74169922,34818
1143255.55419922,34818
1143263.36669922,34819
1143271.17919922,34819
1143278.99169922,34819
1143286.80419922,34817
1143294.61669922,34818
1143302.42919922,34819
1143310.24169922,34818
1143318.05419922,34817
1143325.86669922,34817
1143333.67919922,34819
1143341.49169922,34818
1143349.30419922,34819
1143357.11669922,34816
1143364.92919922,34819
1143372.74169922,34817
1143380.55419922,34817
1143388.36669922,34816
1143396.17919922,34818
1143403.99169922,34817
1143411.80419922,34818
1143419.61669922,34816
1143427.42919922,34817
1143435.24169922,34817
1143443.05419922,34816
1143450.86669922,34816
1143458.67919922,34817
1143466.49169922,34816
1143474.30419922,34815
1143482.11669922,34815
1143489.92919922,34817
1143497.74169922,34816
1143505.55419922,34814
1143513.36669922,34814
1143521.17919922,34815
1143528.99169922,34816
1143536.80419922,34814
1143544.61669922,34814
1143552.42919922,34816
1143560.24169922,34815
1143568.05419922,34814
1143575.86669922,34814
1143583.67919922,34815
1143591.49169922,34815
1143599.30419922,34816
1143607.11669922,34814
1143614.92919922,34816
1143622.74169922,34814
1143630.55419922,34816
1143638.36669922,34813
1143646.17919922,34816
1143653.99169922,34814
1143661.80419922,34816
1143669.61669922,34813
1143677.42919922,34815
1143685.24169922,34814
1143693.05419922,34815
1143700.86669922,34813
1143708.67919922,34815
1143716.49169922,34814
1143724.30419922,34812
1143732.11669922,34812
1143739.92919922,34814
1143747.74169922,34813
1143755.55419922,34814
1143763.36669922,34812
1143771.17919922,34813
1143778.99169922,34813
1143786.80419922,34814
1143794.61669922,34811
1143802.42919922,34813
1143810.24169922,34813
1143818.05419922,34813
1143825.86669922,34811
1143833.67919922,34813
1143841.49169922,34813
1143849.30419922,34814
1143857.11669922,34811
1143864.92919922,34813
1143872.74169922,34812
1143880.55419922,34812
1143888.36669922,34810
1143896.17919922,34812
1143903.99169922,34811
1143911.80419922,34810
1143919.61669922,34811
1143927.42919922,34809
1143935.24169922,34811
1143943.05419922,34810
1143950.86669922,34810
1143958.67919922,34812
1143966.49169922,34811
1143974.30419922,34809
1143982.11669922,34810
1143989.92919922,34811
1143997.74169922,34811
1144005.55419922,34809
1144013.36669922,34810
1144021.17919922,34812
1144028.99169922,34810
1144036.80419922,34812
1144044.61669922,34810
1144052.42919922,34811
1144060.24169922,34810
1144068.05419922,34811
1144075.86669922,34809
1144083.67919922,34811
1144091.49169922,34809
1144099.30419922,34812
1144107.11669922,34809
1144114.92919922,34811
1144122.74169922,34809
1144130.55419922,34811
1144138.36669922,34808
1144146.17919922,34810
1144153.99169922,34809
1144161.80419922,34808
1144169.61669922,34809
1144177.42919922,34809
1144185.24169922,34809
1144193.05419922,34807
1144200.86669922,34808
1144208.67919922,34809
1144216.49169922,34809
1144224.30419922,34810
1144232.11669922,34807
1144239.92919922,34809
1144247.74169922,34809
1144255.55419922,34810
1144263.36669922,34809
1144271.17919922,34809
1144278.99169922,34808
1144286.80419922,34808
1144294.61669922,34807
1144302.42919922,34809
1144310.24169922,34808
1144318.05419922,34807
1144325.86669922,34808
1144333.67919922,34809
1144341.49169922,34807
1144349.30419922,34810
1144357.11669922,34807
1144364.92919922,34808
1144372.74169922,34803
1144380.55419922,34806
1144388.36669922,34807
1144396.17919922,34808
1144403.99169922,34807
1144411.80419922,34809
1144419.61669922,34806
1144427.42919922,34808
1144435.24169922,34807
1144443.05419922,34808
1144450.86669922,34805
1144458.67919922,34807
1144466.49169922,34806
1144474.30419922,34808
1144482.11669922,34805
1144489.92919922,34807
1144497.74169922,34807
1144505.55419922,34807
1144513.36669922,34805
1144521.17919922,34807
1144528.99169922,34806
1144536.80419922,34807
1144544.61669922,34806
1144552.42919922,34807
1144560.24169922,34806
1144568.05419922,34807
1144575.86669922,34805
1144583.67919922,34807
1144591.49169922,34806
1144599.30419922,34807
1144607.11669922,34805
1144614.92919922,34807
1144622.74169922,34806
1144630.55419922,34807
1144638.36669922,34805
1144646.17919922,34806
1144653.99169922,34806
1144661.80419922,34807
1144669.61669922,34805
1144677.42919922,34807
1144685.24169922,34806
1144693.05419922,34805
1144700.86669922,34807
1144708.67919922,34807
1144716.49169922,34806
1144724.30419922,34808
1144732.11669922,34805
1144739.92919922,34807
1144747.74169922,34806
1144755.55419922,34805
1144763.36669922,34806
1144771.17919922,34807
1144778.99169922,34807
1144786.80419922,34808
1144794.61669922,34806
1144802.42919922,34807
1144810.24169922,34807
1144818.05419922,34806
1144825.86669922,34807
1144833.67919922,34808
1144841.49169922,34807
1144849.30419922,34809
1144857.11669922,34807
1144864.92919922,34808
1144872.74169922,34808
1144880.55419922,34808
1144888.36669922,34807
1144896.17919922,34809
1144903.99169922,34809
1144911.80419922,34810
1144919.61669922,34808
1144927.42919922,34810
1144935.24169922,34809
1144943.05419922,34811
1144950.86669922,34809
1144958.67919922,34811
1144966.49169922,34811
1144974.30419922,34813
1144982.11669922,34810
1144989.92919922,34812
1144997.74169922,34811
1145005.55419922,34814
1145013.36669922,34811
1145021.17919922,34814
1145028.99169922,34814
1145036.80419922,34812
1145044.61669922,34813
1145052.42919922,34816
1145060.24169922,34815
1145068.05419922,34814
1145075.86669922,34814
1145083.67919922,34817
1145091.49169922,34816
1145099.30419922,34819
1145107.11669922,34816
1145114.92919922,34819
1145122.74169922,34819
1145130.55419922,34820
1145138.36669922,34818
1145146.17919922,34820
1145153.99169922,34819
1145161.80419922,34820
1145169.61669922,34820
1145177.42919922,34822
1145185.24169922,34822
1145193.05419922,34822
1145200.86669922,34821
1145208.67919922,34824
1145216.49169922,34823
1145224.30419922,34823
1145232.11669922,34824
1145239.92919922,34826
1145247.74169922,34825
1145255.55419922,34828
1145263.36669922,34826
1145271.17919922,34828
1145278.99169922,34829
1145286.80419922,34830
1145294.61669922,34828
1145302.42919922,34831
1145310.24169922,34830
1145318.05419922,34830
1145325.86669922,34831
1145333.67919922,34833
1145341.49169922,34833
1145349.30419922,34832
1145357.11669922,34832
1145364.92919922,34835
1145372.74169922,34834
1145380.55419922,34834
1145388.36669922,34836
1145396.17919922,34838
1145403.99169922,34837
1145411.80419922,34836
1145419.61669922,34838
1145427.42919922,34839
1145435.24169922,34839
1145443.05419922,34842
1145450.86669922,34840
1145458.67919922,34842
1145466.49169922,34842
1145474.30419922,34844
1145482.11669922,34841
1145489.92919922,34844
1145497.74169922,34843
1145505.55419922,34843
1145513.36669922,34843
1145521.17919922,34847
1145528.99169922,34846
1145536.80419922,34848
1145544.61669922,34846
1145552.42919922,34849
1145560.24169922,34848
1145568.05419922,34851
1145575.86669922,34848
1145583.67919922,34851
1145591.49169922,34851
1145599.30419922,34850
1145607.11669922,34850
1145614.92919922,34853
1145622.74169922,34853
1145630.55419922,34852
1145638.36669922,34853
1145646.17919922,34855
1145653.99169922,34855
1145661.80419922,34855
1145669.61669922,34855
1145677.42919922,34857
1145685.24169922,34859
1145693.05419922,34857
1145700.86669922,34858
1145708.67919922,34860
1145716.49169922,34859
1145724.30419922,34862
1145732.11669922,34860
1145739.92919922,34862
1145747.74169922,34863
1145755.55419922,34864
1145763.36669922,34862
1145771.17919922,34865
1145778.99169922,34864
1145786.80419922,34867
1145794.61669922,34864
1145802.42919922,34867
1145810.24169922,34866
1145818.05419922,34866
1145825.86669922,34866
1145833.67919922,34869
1145841.49169922,34868
1145849.30419922,34868
1145857.11669922,34869
1145864.92919922,34870
1145872.74169922,34871
1145880.55419922,34873
1145888.36669922,34870
1145896.17919922,34873
1145903.99169922,34871
1145911.80419922,34876
1145919.61669922,34873
1145927.42919922,34875
1145935.24169922,34874
1145943.05419922,34874
1145950.86669922,34875
1145958.67919922,34877
1145966.49169922,34876
1145974.30419922,34879
1145982.11669922,34878
1145989.92919922,34879
1145997.74169922,34879
1146005.55419922,34882
1146013.36669922,34880
1146021.17919922,34882
1146028.99169922,34883
1146036.80419922,34883
1146044.61669922,34882
1146052.42919922,34884
1146060.24169922,34884
1146068.05419922,34886
1146075.86669922,34884
1146083.67919922,34887
1146091.49169922,34886
1146099.30419922,34888
1146107.11669922,34886
1146114.92919922,34888
1146122.74169922,34889
1146130.55419922,34889
1146138.36669922,34890
1146146.17919922,34893
1146153.99169922,34891
1146161.80419922,34892
1146169.61669922,34892
1146177.42919922,34896
1146185.24169922,34895
1146193.05419922,34899
1146200.86669922,34896
1146208.67919922,34899
1146216.49169922,34898
1146224.30419922,34899
1146232.11669922,34900
1146239.92919922,34904
1146247.74169922,34903
1146255.55419922,34906
1146263.36669922,34904
1146271.17919922,34907
1146278.99169922,34906
1146286.80419922,34910
1146294.61669922,34908
1146302.42919922,34912
1146310.24169922,34910
1146318.05419922,34915
1146325.86669922,34913
1146333.67919922,34916
1146341.49169922,34917
1146349.30419922,34917
1146357.11669922,34917
1146364.92919922,34920
1146372.74169922,34920
1146380.55419922,34921
1146388.36669922,34921
1146396.17919922,34925
1146403.99169922,34926
1146411.80419922,34926
1146419.61669922,34926
1146427.42919922,34929
1146435.24169922,34928
1146443.05419922,34930
1146450.86669922,34931
1146458.67919922,34934
1146466.49169922,34934
1146474.30419922,34935
1146482.11669922,34936
1146489.92919922,34939
1146497.74169922,34939
1146505.55419922,34943
1146513.36669922,34941
1146521.17919922,34945
1146528.99169922,34944
1146536.80419922,34948
1146544.61669922,34946
1146552.42919922,34950
1146560.24169922,34949
1146568.05419922,34950
1146575.86669922,34951
1146583.67919922,34955
1146591.49169922,34955
1146599.30419922,34958
1146607.11669922,34956
1146614.92919922,34960
1146622.74169922,34959
1146630.55419922,34963
1146638.36669922,34962
1146646.17919922,34965
1146653.99169922,34965
1146661.80419922,34965
1146669.61669922,34967
1146677.42919922,34970
1146685.24169922,34969
1146693.05419922,34973
1146700.86669922,34971
1146708.67919922,34975
1146716.49169922,34975
1146724.30419922,34979
1146732.11669922,34977
1146739.92919922,34981
1146747.74169922,34981
1146755.55419922,34981
1146763.36669922,34983
1146771.17919922,34986
1146778.99169922,34986
1146786.80419922,34986
1146794.61669922,34987
1146802.42919922,34991
1146810.24169922,34991
1146818.05419922,34991
1146825.86669922,34992
1146833.67919922,34995
1146841.49169922,34995
1146849.30419922,34998
1146857.11669922,34997
1146864.92919922,35000
1146872.74169922,35000
1146880.55419922,35001
1146888.36669922,35002
1146896.17919922,35007
1146903.99169922,35007
1146911.80419922,35012
1146919.61669922,35013
1146927.42919922,35015
1146935.24169922,35015
1146943.05419922,35015
1146950.86669922,35017
1146958.67919922,35020
1146966.49169922,35020
1146974.30419922,35020
1146982.11669922,35021
1146989.92919922,35024
1146997.74169922,35023
1147005.55419922,35027
1147013.36669922,35025
1147021.17919922,35028
1147028.99169922,35029
1147036.80419922,35028
1147044.61669922,35030
1147052.42919922,35033
1147060.24169922,35031
1147068.05419922,35036
1147075.86669922,35033
1147083.67919922,35036
1147091.49169922,35035
1147099.30419922,35035
1147107.11669922,35036
1147114.92919922,35039
1147122.74169922,35037
1147130.55419922,35041
1147138.36669922,35038
1147146.17919922,35041
1147153.99169922,35040
1147161.80419922,35043
1147169.61669922,35041
1147177.42919922,35043
1147185.24169922,35042
1147193.05419922,35046
1147200.86669922,35042
1147208.67919922,35047
1147216.49169922,35044
1147224.30419922,35048
1147232.11669922,35045
1147239.92919922,35048
1147247.74169922,35048
1147255.55419922,35051
1147263.36669922,35051
1147271.17919922,35053
1147278.99169922,35053
1147286.80419922,35053
1147294.61669922,35055
1147302.42919922,35058
1147310.24169922,35059
1147318.05419922,35058
1147325.86669922,35059
1147333.67919922,35060
1147341.49169922,35060
1147349.30419922,35059
1147357.11669922,35059
1147364.92919922,35062
1147372.74169922,35060
1147380.55419922,35064
1147388.36669922,35062
1147396.17919922,35063
1147403.99169922,35063
1147411.80419922,35065
1147419.61669922,35062
1147427.42919922,35065
1147435.24169922,35063
1147443.05419922,35065
1147450.86669922,35063
1147458.67919922,35066
1147466.49169922,35065
1147474.30419922,35064
1147482.11669922,35064
1147489.92919922,35067
1147497.74169922,35065
1147505.55419922,35066
1147513.36669922,35065
1147521.17919922,35068
1147528.99169922,35066
1147536.80419922,35066
1147544.61669922,35065
1147552.42919922,35069
1147560.24169922,35067
1147568.05419922,35071
1147575.86669922,35065
1147583.67919922,35069
1147591.49169922,35068
1147599.30419922,35067
1147607.11669922,35067
1147614.92919922,35069
1147622.74169922,35068
1147630.55419922,35067
1147638.36669922,35065
1147646.17919922,35069
1147653.99169922,35068
1147661.80419922,35067
1147669.61669922,35065
1147677.42919922,35069
1147685.24169922,35068
1147693.05419922,35071
1147700.86669922,35070
1147708.67919922,35068
1147716.49169922,35068
1147724.30419922,35067
1147732.11669922,35064
1147739.92919922,35069
1147747.74169922,35068
1147755.55419922,35071
1147763.36669922,35064
1147771.17919922,35068
1147778.99169922,35066
1147786.80419922,35071
1147794.61669922,35066
1147802.42919922,35068
1147810.24169922,35065
1147818.05419922,35065
1147825.86669922,35062
1147833.67919922,35067
1147841.49169922,35064
1147849.30419922,35067
1147857.11669922,35064
1147864.92919922,35066
1147872.74169922,35066
1147880.55419922,35064
1147888.36669922,35064
1147896.17919922,35065
1147903.99169922,35064
1147911.80419922,35066
1147919.61669922,35063
1147927.42919922,35064
1147935.24169922,35063
1147943.05419922,35065
1147950.86669922,35062
1147958.67919922,35064
1147966.49169922,35062
1147974.30419922,35060
1147982.11669922,35060
1147989.92919922,35062
1147997.74169922,35059
1148005.55419922,35060
1148013.36669922,35061
1148021.17919922,35061
1148028.99169922,35060
1148036.80419922,35059
1148044.61669922,35058
1148052.42919922,35059
1148060.24169922,35057
1148068.05419922,35059
1148075.86669922,35058
1148083.67919922,35058
1148091.49169922,35057
1148099.30419922,35055
1148107.11669922,35052
1148114.92919922,35057
1148122.74169922,35055
1148130.55419922,35057
1148138.36669922,35057
1148146.17919922,35055
1148153.99169922,35055
1148161.80419922,35055
1148169.61669922,35054
1148177.42919922,35055
1148185.24169922,35054
1148193.05419922,35052
1148200.86669922,35053
1148208.67919922,35054
1148216.49169922,35053
1148224.30419922,35051
1148232.11669922,35051
1148239.92919922,35052
1148247.74169922,35050
1148255.55419922,35051
1148263.36669922,35049
1148271.17919922,35051
1148278.99169922,35049
1148286.80419922,35051
1148294.61669922,35050
1148302.42919922,35051
1148310.24169922,35050
1148318.05419922,35048
1148325.86669922,35048
1148333.67919922,35049
1148341.49169922,35047
1148349.30419922,35049
1148357.11669922,35046
1148364.92919922,35048
1148372.74169922,35047
1148380.55419922,35047
1148388.36669922,35047
1148396.17919922,35047
1148403.99169922,35045
1148411.80419922,35044
1148419.61669922,35045
1148427.42919922,35046
1148435.24169922,35044
1148443.05419922,35044
1148450.86669922,35044
1148458.67919922,35044
1148466.49169922,35042
1148474.30419922,35043
1148482.11669922,35040
1148489.92919922,35043
1148497.74169922,35040
1148505.55419922,35042
1148513.36669922,35040
1148521.17919922,35041
1148528.99169922,35039
1148536.80419922,35039
1148544.61669922,35039
1148552.42919922,35040
1148560.24169922,35037
1148568.05419922,35039
1148575.86669922,35037
1148583.67919922,35038
1148591.49169922,35036
1148599.30419922,35038
1148607.11669922,35036
1148614.92919922,35038
1148622.74169922,35037
1148630.55419922,35037
1148638.36669922,35035
1148646.17919922,35037
1148653.99169922,35035
1148661.80419922,35035
1148669.61669922,35036
1148677.42919922,35037
1148685.24169922,35035
1148693.05419922,35036
1148700.86669922,35034
1148708.67919922,35036
1148716.49169922,35035
1148724.30419922,35038
1148732.11669922,35037
1148739.92919922,35039
1148747.74169922,35035
1148755.55419922,35035
1148763.36669922,35037
1148771.17919922,35037
1148778.99169922,35035
1148786.80419922,35036
1148794.61669922,35035
1148802.42919922,35035
1148810.24169922,35033
1148818.05419922,35034
1148825.86669922,35032
1148833.67919922,35035
1148841.49169922,35032
1148849.30419922,35033
1148857.11669922,35031
1148864.92919922,35032
1148872.74169922,35031
1148880.55419922,35032
1148888.36669922,35030
1148896.17919922,35031
1148903.99169922,35031
1148911.80419922,35029
1148919.61669922,35030
1148927.42919922,35030
1148935.24169922,35030
1148943.05419922,35030
1148950.86669922,35028
1148958.67919922,35029
1148966.49169922,35027
1148974.30419922,35026
1148982.11669922,35027
1148989.92919922,35028
1148997.74169922,35025
1149005.55419922,35025
1149013.36669922,35025
1149021.17919922,35027
1149028.99169922,35024
1149036.80419922,35026
1149044.61669922,35027
1149052.42919922,35026
1149060.24169922,35025
1149068.05419922,35025
1149075.86669922,35024
1149083.67919922,35025
1149091.49169922,35024
1149099.30419922,35023
1149107.11669922,35023
1149114.92919922,35023
1149122.74169922,35022
1149130.55419922,35023
1149138.36669922,35022
1149146.17919922,35023
1149153.99169922,35021
1149161.80419922,35021
1149169.61669922,35020
1149177.42919922,35022
1149185.24169922,35020
1149193.05419922,35020
1149200.86669922,35020
1149208.67919922,35021
1149216.49169922,35019
1149224.30419922,35020
1149232.11669922,35019
1149239.92919922,35020
1149247.74169922,35019
1149255.55419922,35018
1149263.36669922,35021
1149271.17919922,35019
1149278.99169922,35017
1149286.80419922,35017
1149294.61669922,35016
1149302.42919922,35018
1149310.24169922,35016
1149318.05419922,35015
1149325.86669922,35016
1149333.67919922,35018
1149341.49169922,35015
1149349.30419922,35017
1149357.11669922,35014
1149364.92919922,35016
1149372.74169922,35015
1149380.55419922,35014
1149388.36669922,35014
1149396.17919922,35015
1149403.99169922,35015
1149411.80419922,35014
1149419.61669922,35014
1149427.42919922,35015
1149435.24169922,35014
1149443.05419922,35013
1149450.86669922,35011
1149458.67919922,35014
1149466.49169922,35012
1149474.30419922,35013
1149482.11669922,35011
1149489.92919922,35013
1149497.74169922,35011
1149505.55419922,35012
1149513.36669922,35010
1149521.17919922,35011
1149528.99169922,35010
1149536.80419922,35009
1149544.61669922,35009
1149552.42919922,35011
1149560.24169922,35010
1149568.05419922,35010
1149575.86669922,35008
1149583.67919922,35010
1149591.49169922,35008
1149599.30419922,35008
1149607.11669922,35008
1149614.92919922,35009
1149622.74169922,35007
1149630.55419922,35007
1149638.36669922,35007
1149646.17919922,35007
1149653.99169922,35006
1149661.80419922,35006
1149669.61669922,35006
1149677.42919922,35007
1149685.24169922,35005
1149693.05419922,35004
1149700.86669922,35005
1149708.67919922,35006
1149716.49169922,35005
1149724.30419922,35005
1149732.11669922,35003
1149739.92919922,35005
1149747.74169922,35005
1149755.55419922,35004
1149763.36669922,35002
1149771.17919922,35004
1149778.99169922,35008
1149786.80419922,35001
1149794.61669922,35003
1149802.42919922,35003
1149810.24169922,35002
1149818.05419922,35003
1149825.86669922,35001
1149833.67919922,35003
1149841.49169922,35000
1149849.30419922,35003
1149857.11669922,35001
1149864.92919922,35002
1149872.74169922,35000
1149880.55419922,35001
1149888.36669922,35000
1149896.17919922,35001
1149903.99169922,34999
1149911.80419922,35000
1149919.61669922,35000
1149927.42919922,35000
1149935.24169922,35000
1149943.05419922,34998
1149950.86669922,34999
1149958.67919922,35000
1149966.49169922,34999
1149974.30419922,34997
1149982.11669922,34998
1149989.92919922,34999
1149997.74169922,34997
1150005.55419922,34997
1150013.36669922,34997
1150021.17919922,34998
1150028.99169922,34996
1150036.80419922,34996
1150044.61669922,34997
1150052.42919922,34998
1150060.24169922,34997
1150068.05419922,34995
1150075.86669922,34995
1150083.67919922,34998
1150091.49169922,34995
1150099.30419922,34995
1150107.11669922,34995
1150114.92919922,34996
1150122.74169922,34995
1150130.55419922,34996
1150138.36669922,34994
1150146.17919922,34996
1150153.99169922,34994
1150161.80419922,34995
1150169.61669922,34993
1150177.42919922,34995
1150185.24169922,34993
1150193.05419922,34992
1150200.86669922,34994
1150208.67919922,34997
1150216.49169922,34996
1150224.30419922,34994
1150232.11669922,34992
1150239.92919922,34997
1150247.74169922,34993
1150255.55419922,34993
1150263.36669922,34992
1150271.17919922,34993
1150278.99169922,34999
1150286.80419922,34991
1150294.61669922,34990
1150302.42919922,34995
1150310.24169922,34990
1150318.05419922,34991
1150325.86669922,34989
1150333.67919922,34991
1150341.49169922,34991
1150349.30419922,34991
1150357.11669922,34991
1150364.92919922,34991
1150372.74169922,34990
1150380.55419922,34990
1150388.36669922,34990
1150396.17919922,34990
1150403.99169922,34989
1150411.80419922,34989
1150419.61669922,34988
1150427.42919922,34990
1150435.24169922,34987
1150443.05419922,34987
1150450.86669922,34988
1150458.67919922,34989
1150466.49169922,34988
1150474.30419922,34987
